name,code
Udrate,230791000001106
Uftoral,9375501000001100
Ultec,9375601000001101
Ultibro Breezhaler,12226701000001101
Ultiva,9375701000001106
Ultomiris,133381000001102
Ultra Chloraseptic (benzocaine),9375801000001102
Ultra Chloraseptic (phenol),9375901000001108
Ultra Heartburn Relief,9376001000001104
Ultrabase,9376101000001103
Ultracare,13056401000001107
Ultralanum Plain (Fluocortolone / Fluocortolone hexanoate),9902101000001104
Ultralanum Plain (Fluocortolone hexanoate / Fluocortolone pivalate),9902201000001106
Ultramol,9555601000001100
Ultraproct,9376301000001101
Ultratard,9376401000001109
Ultraveen Intensive,13117401000001105
Ultraveen Itch Relief,13109501000001104
Ultraveen Moisturising,13117501000001109
Ultraveen Very Dry,13273201000001105
Ultravist,9376501000001108
Ultrazyme,9557701000001103
Unguentum M,9376601000001107
Unicough,13083301000001103
Uniflu,9376701000001102
Uniflu with Gregovite C,9624701000001100
Uniphyllin Continus,9376801000001106
Unique pH,9566401000001104
Uniroid HC,9376901000001100
Univer,9377001000001101
Upostelle,11975701000001109
Uprima,9377101000001100
Uptravi,12783101000001108
Urantoin,9377201000001107
Uraplex,11373401000001109
Urdox,9377301000001103
Urgent-D,13056601000001105
Uriben,9377401000001106
Uricto,12219501000001106
Uriflex,9377501000001105
Uriflex G,9563501000001109
Uriflex R,9557801000001107
Uriflex S,9555701000001105
Uriflex SP,9555801000001101
Uriflex W,9552601000001105
Urispas,9377601000001109
Urizide,9377701000001104
Uro-Tainer (chlorhexidine),9377801000001108
Uro-Tainer (mandelic acid),9377901000001102
Uro-Tainer PHMB,12738101000001105
UroFlush G,227271000001100
UroFlush R,227291000001101
UroFlush Saline,227331000001106
Urografin,9560801000001104
Uromitexan,9378001000001100
Urostemol,13032101000001101
Urostemol femina,13032401000001107
Urostemol Men,13032301000001104
Urostemol Prosta,13032201000001108
Ursofalk,9378101000001104
Ursogal,9378201000001106
Ursonorm,13290501000001109
Utinor,9378301000001102
Utovlan,9378401000001105
Utrogestan,9378501000001109
"Uvistat children's sun",9741701000001109
Uvistat lipscreen,9744701000001107
Uvistat long lasting waterproof sun,9744001000001105
Uvistat sun,9742801000001105
Uvistat Sunblock,9740701000001100
Uvistat Ultrablock,9740801000001109
Uxil,430271000001102
Vaborem,71771000001108
Vabysmo,430471000001101
Vagifem,9378801000001107
Vagirux,231091000001103
Vagisil,12884901000001106
Vagisil medicated,12885801000001104
Valclair,9378901000001101
Valcyte,9379001000001106
Valderma,9379101000001107
Valdic Retard,9379201000001100
Valdoxan,10107901000001100
Valios,12752401000001102
Valket Retard,10710501000001103
Vallergan,9379301000001109
Valni Retard,9379401000001101
Valni XL,9560901000001105
Valoid,9379501000001102
Valpeda,9379601000001103
Valtrex,9379701000001108
Vamin 14,9646201000001104
Vamin 14 Electrolyte-Free,9646301000001108
Vamin 18 Electrolyte-Free,9642401000001101
Vamin 9,9633001000001102
Vamin 9 Glucose,9633101000001101
Vaminolact,9379801000001104
Vamju,12232901000001100
Vancocin,9379901000001105
Vancocin Matrigel,9380001000001106
Vaniqa,9380101000001107
Vanquoral,12229701000001107
Vantas,10111101000001108
Vantobra,12763401000001104
VAQTA,9378601000001108
Varbim XL,9898601000001104
Vargatef,12454701000001106
Varidase Topical,9380201000001100
Varilrix,9380301000001109
Variquel,10552001000001100
Varivax,9380401000001101
Varuby,13058201000001109
Vascace,9380501000001102
Vascalpha,9380601000001103
Vaseline,9380701000001108
Vasogen,9380801000001104
Vasovist,9380901000001105
Vasoxine,9381001000001101
Vasran XL,10550701000001102
Vaxalin XL,9907501000001107
Vaxelis,92521000001102
Vaxneuvance,482491000001107
Vazkepa,184321000001108
Vectavir,9381101000001100
Vectibix,9561001000001101
Vedrop,10368601000001101
Veganin,9381201000001107
VegEpa,11073801000001107
Vegzelma,583731000001104
Veil cover,155071000001101
Veil finishing,155081000001104
Veklury,227781000001106
Velbe,9381301000001103
Velcade,9381401000001106
Veletri,11716001000001100
Velosef,9381501000001105
Velosulin,9381601000001109
Velphoro,12233301000001107
Veltassa,13079901000001106
Vemlidy,13093901000001103
Venaxx XL,10100901000001101
Vencarm XL,13031401000001101
Venclyxto,12887101000001102
Venlablue XL,10369401000001108
Venladex XL,11974901000001107
Venlalic XL,10105601000001104
Venlaneo XL,10710801000001100
Venlasov XL,13080201000001101
Venofer,9381701000001104
Venofundin,9381801000001108
Vensir XL,9904801000001100
Ventavis,9381901000001102
Ventide,9382001000001105
Ventide Rotacaps,9382101000001106
Ventmax SR,9382201000001104
Ventodisks,9382301000001108
Ventolin,9382401000001100
Ventolin Accuhaler,9382501000001101
Ventolin Evohaler,9382601000001102
Ventolin Nebules,9382701000001107
Ventolin Rotacaps,9382801000001103
Ventra,12871901000001104
Venzip XL,13273001000001104
Vepesid,9382901000001109
Vera-Til SR,9383001000001100
Veracur,9383101000001104
Verapress MR,9383201000001106
VeraSeal,231171000001103
Verdye,13127101000001108
Verkazia,13275601000001106
Vermox,9383301000001102
Vernagel,9383401000001105
Verquvo,154871000001107
Verrugon,9383601000001108
Versatis,9383701000001103
Vertab SR,9383801000001107
Vertigon,13272001000001109
Vertine,11716801000001107
Verzenios,13277501000001102
Vesagex,9383901000001101
Vesanoid,9384001000001103
Vesicare,9384101000001102
Vesierra,13274201000001108
Vesomni,11980501000001100
Vexarin XL,9904701000001109
Vexol,9384201000001109
Veyvondi,227481000001102
VFEND,9378701000001103
VH Essentials,12886801000001108
Viagra,9384401000001108
ViATIM,9384301000001100
Viazem XL,9384501000001107
Vibativ,12219601000001105
Vibramycin,9384601000001106
Vibramycin-D,9384701000001101
Vibrox,9384801000001105
Vicks,9384901000001104
Vicks Medinite,9385001000001104
Vicks Sinex,9741801000001100
Vicks Vaporub,9385101000001103
Vicks Vaposyrup,9385201000001105
Vicks Vaposyrup for Chesty Coughs,9738801000001106
Victanyl,10103001000001106
Victoza,10363201000001107
Victrelis,11071401000001106
Vidaza,10101701000001107
Videne,9385301000001101
Videne alcoholic,11082701000001101
Videx,9385401000001109
Videx EC,9385501000001108
Viekirax,12234901000001105
ViePax,9905201000001100
ViePax XL,9905301000001109
Vigam,9385601000001107
Vigam-S,9385701000001102
Vigranon-B,9385801000001106
Vikonon,9385901000001100
Vimizim,13030501000001105
Vimovo,10712801000001104
Vimpat,9896001000001108
Vioform-Hydrocortisone,9386001000001109
Vioxx,9386101000001105
VioxxAcute,9386201000001103
Vipdomet,11978801000001105
ViperaTAb,12856801000001102
Vipidia,11978901000001104
Viracept,9386301000001107
Viraferon,9386401000001104
ViraferonPeg,9386501000001100
ViraferonPeg CLEARCLICK,12759901000001100
Viralief,9386601000001101
Viramune,9386701000001106
Virasorb,9624801000001109
Virazole,9386801000001102
Viread,9386901000001108
Virgan,9387001000001107
Viridal,9566501000001100
Viroflu,9387101000001108
Virormone,9387201000001101
Virovir,9387301000001105
Visclair,9387401000001102
Viscoat,12095201000001103
Viscopaste,9558701000001102
Viscoseal,12911501000001106
Viscotears,9387501000001103
Viscotears Treha Duo,174791000001103
Viscotears Tri Action,174831000001108
Visiol,13116901000001104
Visionace,9387601000001104
Visipaque,9387701000001109
Viskaldix,9387801000001100
Visken,9387901000001106
Vismed,9566601000001101
Vistabel,9388001000001108
Vistamethasone,9388101000001109
Vistamethasone N,9388201000001102
VistaPrep,13055801000001100
Vistide,9388301000001106
Vistogard,93981000001101
Visudyne,9388401000001103
Visutrax,553171000001106
VisuXL,13082301000001109
Vita-E,9388501000001104
VitaBite,9633201000001108
Vitajoule,9628201000001101
Vital - brand name,12783601000001104
Vitalux,9628301000001105
Vitalux Omega,11709701000001107
Vitapro,9621301000001102
Vitaquick,9639201000001105
Vitaros,12090901000001103
Vitasavoury,9660701000001102
Vitekta,12086501000001109
Viteyes 2 Advanced,10373301000001109
Viteyes 2 Formula,11716901000001101
Viteyes 2 Softgels,12808401000001108
Viteyes 2 Zinc Free,12221801000001104
Viteyes Advanced,10373401000001101
Viteyes II Beta-Carotene Free,11712701000001102
Viteyes Nervous System Support,12886901000001102
Viteyes Omega Blend,11712601000001107
Viteyes Original Formula,10370701000001103
Viteyes Original Formula Plus Lutein,9639301000001101
Viteyes Plus Lutein Beta-Carotene Free,9628401000001102
Vitile XL,10974901000001103
Vitis,9388601000001100
Vitlipid N Adult,9388701000001105
Vitlipid N Infant,9388801000001101
Vitrakvi,31131000001109
Vitrimix KV,9633301000001104
Vivabec,9388901000001107
Vivacor,9389001000001102
Vivaderm Daily,10712401000001101
Vivaderm Ultra,10712501000001102
Vivadex,10974101000001101
Vivadone,9389101000001101
Vivaglobin,9389201000001108
Vivatak,9389301000001104
Vivazide,9389401000001107
Vivicrom,9389501000001106
Vividrin,9389601000001105
Vivio Junior,9628501000001103
Vivioptal,9389701000001100
Vivioptal Active,9642501000001102
Vivioptal Plus,9646401000001100
Viviscal,11709801000001103
Vivomixx,12754901000001101
Vivotif,9389801000001109
Viz-On,9389901000001103
Vizarsin,11977901000001100
VIZhyal,174891000001109
Vizibim,379091000001107
Vizidor,72231000001106
Vizidor Duo,72271000001108
Vizimpro,2561000001109
Vizulize,12886401000001106
Vizulize Hypromellose,12886301000001103
Vocabria,175071000001104
Vocalzone,9390001000001107
Vodexo,532591000001106
Vokanamet,12226801000001105
Voke,31381000001106
Voleze,11713001000001109
Volibris,9741901000001106
Volmax,9390101000001108
Volplex,9390201000001101
Volraman,9390301000001105
Volsaid Retard,9390401000001102
Voltarol,9390501000001103
Voltarol Active,11082501000001107
Voltarol Emulgel,12763101000001105
Voltarol Joint Pain,10551401000001104
Voltarol Ophtha,9390601000001104
Voltarol Ophtha Multidose,9390701000001109
Voltarol Pain-eze,10104501000001104
Voltarol Pain-eze Emulgel,9390801000001100
Voltarol Rapid,9390901000001106
Voltarol Retard,9391001000001102
Voltarol SR,9391101000001101
Volulyte,9904401000001102
Voluven,9391201000001108
Voncento,12089901000001106
Voractiv,11478801000001108
Vosevi,13084101000001103
Votrient,10548501000001108
Votubia,11079101000001101
VPRIV,10712901000001105
VSL#3,9745201000001103
Vumerity,94671000001105
Vydura,532631000001106
Vyepti,532691000001107
Vyndaqel,11709401000001100
Vyxeos,13272101000001105
Wakix,12836301000001106
Wartex,9391301000001104
Warticon,9391401000001107
Wasp-Eze,9391501000001106
Wasp-Eze Insect Bite,9391601000001105
Wate-On,9391701000001100
Waxsol,9391801000001109
Waylivra,30831000001108
Welireg,634891000001106
Welldorm (Chloral hydrate),9903501000001101
Welldorm (Cloral betaine),9903601000001102
Wellvone,9392001000001106
Wilate 1000,12218501000001104
Wilate 500,12218601000001100
Willfact,12091801000001100
Wilzin,9392101000001107
Wind Relief,9392301000001109
Wind-eze,9340401000001106
WindSetlers,9392401000001101
Winfex XL,9900501000001108
WinRho SDF,9392201000001100
Witch Doctor,9392501000001102
WockAIR,174381000001101
Wynzora,93371000001102
Xadago,12755101000001100
Xaggitin XL,13043401000001103
Xagrid,9392601000001103
Xailin,12090001000001102
Xailin Fresh,12094901000001109
Xailin HA,12455301000001106
Xailin Hydrate,12455401000001103
Xailin Intense,175791000001102
Xailin Plus,175831000001107
Xailin Tears,175871000001109
Xailin Wash,12455501000001104
Xalacom,9392701000001108
Xalatan,9392801000001104
Xalkori,11475901000001109
Xaluprine,11708301000001101
Xamiol,9897501000001102
Xanax,9392901000001105
Xanthomax,9393001000001101
Xaqua,296971000001101
Xarelto,9897301000001109
Xatral,9393101000001100
Xatral SR,9393201000001107
Xatral XL,9393301000001103
Xclair,9552701000001100
Xefo,9393401000001106
Xelevia,231971000001101
Xeljanz,13034001000001109
Xeloda,9393501000001105
Xemacort,12618801000001103
Xenazine,9393601000001109
Xenetix,12755001000001101
Xenical,9393701000001104
Xenidate XL,12220801000001108
Xeomin,9639401000001109
Xepin,9393801000001108
Xeplion,10979101000001100
Xerava,430281000001100
Xermelo,13084501000001108
Xerostom,10975201000001109
Xerotin,10108501000001107
Xetinin XL,12867301000001102
Xevudy,94131000001104
Xgeva,11071701000001104
Xiapex,10975801000001105
Xifaxanta,11072801000001103
Xigduo,12086601000001108
Xigris,9393901000001102
Ximaract,13033601000001104
Xismox XL,9394001000001104
XLEU Analog,9621401000001105
XLEU Faladon,9628601000001104
XLS-Medical Fat Binder,11473801000001102
XLYS Analog,9621501000001109
XLYS LOW TRY Analog,9646501000001101
XLYS TRY Glutaridon,9749601000001103
XMET Analog,9636301000001109
XMET Homidon,9646601000001102
XMTVI Analog,9628901000001106
XMTVI Asadon,9621601000001108
Xofigo,12461701000001104
Xofluza,194591000001104
Xolair,9394101000001103
Xomolix,10106501000001106
Xonvea,13130201000001103
Xospata,51891000001104
XP Analog,9639501000001108
XP Maxamaid,9639601000001107
XP Maxamum,9636501000001102
XPhe jump,12456901000001104
XPhe minis,635191000001103
XPHEN TYR Analog,9629201000001107
XPHEN TYR Tyrosidon Free,9624901000001103
XPTM Analog,9625001000001103
XPTM Tyrosidon,9636601000001103
Xromi,10981000001107
Xtandi,11716101000001104
Xultophy,12228101000001103
Xydalba,13035501000001104
Xylocaine,9394201000001105
Xylocaine with Adrenaline,9394401000001109
Xylonor,13097601000001101
Xyloproct,9394501000001108
Xylotox,9394601000001107
Xyrem,9394701000001102
Xyzal,9394801000001106
Yacella,12472801000001107
Yakult,9394901000001100
Yakult Light,9395001000001100
Yaltormin SR,13126501000001100
Yanimo Respimat,30791000001103
Yargesa,227791000001108
Yariba,9395101000001104
Yasmin,9395201000001106
Yeast-Vite,9395301000001102
Yellox,10978701000001109
Yemex,12607101000001107
Yentreve,9395401000001105
Yervoy,11071601000001109
Yescarta,13279801000001108
Yiznell,12807901000001100
Yondelis,11479101000001108
YPV Vitamin D3,72571000001105
Ytracis,12620001000001103
Yuflyma,143361000001105
Yutopar,9395501000001109
Z-Hyalcoat,13116801000001105
Z-Hyalin,13048501000001109
Zacco,13033401000001102
Zacin,9395801000001107
Zaditen,9395901000001101
Zaedoc,9396001000001105
Zalasta,11077901000001106
Zalkya,114991000001107
Zaltrap,11710901000001104
Zaluron XL,12232801000001106
Zalviso,12808301000001100
Zamadol,9396101000001106
Zamadol 24hr,9396201000001104
Zamadol Melt,9396301000001108
Zamadol SR,9396401000001100
Zamantos,502081000001105
Zanaflex,9396501000001101
Zanidip,9396601000001102
Zanosar,13130001000001109
Zanprol,9396701000001107
Zantac,9396801000001103
Zapain,9396901000001109
Zaponex,9397001000001108
Zarontin,9397101000001109
Zarzio,11084101000001106
Zavedos,9397201000001102
Zavesca,9397301000001106
Zavicefta,13031201000001100
ZeaSORB,9397401000001103
Zebinix,10368901000001108
Zecatrin,348281000001106
Zedbac,11977201000001105
Zeebral XL,11084201000001104
Zeffix,9397501000001104
Zejula,13094001000001100
Zelapar,9397601000001100
Zelboraf,11371601000001108
Zelleta,11974101000001109
Zemon XL,9397701000001105
Zemplar,9397801000001101
Zempt,231131000001100
Zemret XL,9397901000001107
Zemtard XL,9398001000001109
Zenalb,9398101000001105
Zenapax,9398201000001103
Zenbumin,1241000001101
Zenoxone,9398301000001107
Zepatier,12809301000001107
Zeposia,232281000001102
Zepron,10281000001101
Zeraderm,10544801000001102
Zerbaxa,12634801000001101
Zercepac,231581000001107
Zeridame SR,9557901000001101
Zerit,9398401000001104
Zerlinda,12093001000001108
ZeroAQS,10978101000001108
Zerobase,9398501000001100
Zeroderm,11372801000001102
Zerodouble,11979001000001109
Zeroguent,10707501000001101
Zerolatum,9898701000001109
Zerolatum Plus,10106101000001101
Zeroneum,10707001000001105
Zeroveen,13049001000001106
Zerozole,10707301000001108
Zessly,13284401000001104
Zestoretic 10,9569301000001104
Zestoretic 20,9893801000001106
Zestril,9398701000001106
Zevalin,94431000001106
Zevtera,12634901000001107
Ziagen,9398801000001102
Zibor,9398901000001108
Ziclaseg,12221601000001103
Zicron,10540601000001109
Zicron PR,12909901000001101
Zidoval,9399001000001103
Ziextenzo,13285201000001102
Zildil,9399101000001102
Zildil SR,9399201000001109
Zileze,9399301000001100
Zimbacol XL,9399401000001108
Zimed,296981000001104
Zimovane,9399501000001107
Zinacef,9399601000001106
Zinamide,9399701000001101
Zinbryta,12887001000001103
Zincaband,9566701000001106
Zincomed,9399801000001105
ZincoPhate,13279301000001103
Zincosol,9895801000001105
Zindaclin,9399901000001104
Zindole,12639201000001103
Zineryt,9400001000001101
Zinforo,11472401000001109
Zing,11467101000001107
Zinga,9400101000001100
Zinnat,9400201000001107
Zinplava,13055301000001105
Zintasa,92391000001107
Ziotan XL,9400301000001103
Zipamol Plus,175931000001100
Zirabev,227831000001103
Ziralton,12911601000001105
Zirtek,9400401000001106
Zispin,9400501000001105
Zispin SolTab,9400601000001109
Zita,9400701000001104
Zithromax,9400801000001108
Ziz,9400901000001102
Zlatal,12643001000001107
ZM3,9395601000001108
ZMM,9395701000001103
Zochek,13097701000001106
Zocor,9401001000001106
Zoely,11713101000001105
Zofran,9401101000001107
Zofran Flexi-amp,9401201000001100
Zofran Melt,9401301000001109
Zoladex,9401401000001101
Zoladex LA,9401501000001102
Zoleptil,9401601000001103
Zolgensma,92981000001109
Zolvera,9401701000001108
Zomacton,9401801000001104
Zomestine,12734201000001105
Zometa,9401901000001105
