"code","name","form_code","route_code","unit_dose_uom_code","unit_dose_form_size_uom_code","active_ingredient_strength_numerator_uom_code","virtual_therapeutic_moiety_code","atc_code"
"8661211000001103",Magnesium glycerophosphate 874.8mg/5ml oral solution,"385023001","26643006",,,"258684004","776614007",
"8661311000001106",Magnesium glycerophosphate 874.8mg/5ml oral suspension,"385024007","26643006",,,"258684004","776614007",
"8661711000001105",Magnesium glycerophosphate 972mg/5ml oral solution,"385023001","26643006",,,"258684004","776614007",
"8661811000001102",Magnesium glycerophosphate 972mg/5ml oral suspension,"385024007","26643006",,,"258684004","776614007",
"8659411000001109",Lorazepam 2mg/5ml oral solution,"385023001","26643006",,,"258685003","776574008",N05BA06
"8659211000001105",Lorazepam 250micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776574008",N05BA06
"8659511000001108",Lorazepam 2mg/5ml oral suspension,"385024007","26643006",,,"258685003","776574008",N05BA06
"8659911000001101",Lorazepam 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776574008",N05BA06
"8659811000001106",Lorazepam 500micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776574008",N05BA06
"8660011000001104",Lorazepam 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776574008",N05BA06
"8660311000001101",Lormetazepam 1mg/5ml oral suspension,"385024007","26643006",,,"258685003","776575009",N05CD06
"8661911000001107",Magnesium oxide 160mg/5ml oral suspension,"385024007","26643006",,,"258684004","776621007",A02AA02
"8662111000001104",Medroxyprogesterone 200mg/5ml oral suspension,"385024007","26643006",,,"258684004","776652008",L02AB02
"8662211000001105",Medroxyprogesterone 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776652008",L02AB02
"8662311000001102",Mefenamic acid 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","776654009",M01AG01
"8662611000001107",Megestrol 160mg/5ml oral suspension,"385024007","26643006",,,"258684004","776657002",L02AB01
"8662411000001109",Mefenamic acid 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","776654009",M01AG01
"8662911000001101",Melatonin 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776664000",N05CH01
"8663311000001107",Menadiol 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776670006",B02BA02
"8663411000001100",Menadiol 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776670006",B02BA02
"8663111000001105",Menadiol 500micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776670006",B02BA02
"8663611000001102",Mercaptopurine 20mg/ml oral suspension,"385024007","26643006",,,"258684004","776689006",L01BB02
"8663211000001104",Menadiol 500micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776670006",B02BA02
"8622111000001109",Lisinopril 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776550005",C09AA03
"8622211000001103",Lisinopril 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776550005",C09AA03
"8622811000001102",Lisinopril 7.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776550005",C09AA03
"8622311000001106",Lisinopril 20mg/5ml oral solution,"385023001","26643006",,,"258684004","776550005",C09AA03
"8622911000001107",Lisinopril 7.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776550005",C09AA03
"8622411000001104",Lisinopril 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776550005",C09AA03
"8622511000001100",Lisinopril 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776550005",C09AA03
"8622611000001101",Lisinopril 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776550005",C09AA03
"8623511000001107",Loperamide 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776566007",A07DA03
"8623711000001102",Loperamide 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776566007",A07DA03
"8623811000001105",Loperamide 4mg/5ml oral solution,"385023001","26643006",,,"258685003","776566007",A07DA03
"8624311000001104",Lorazepam 1mg/5ml oral solution,"385023001","26643006",,,"258685003","776574008",N05BA06
"8623911000001100",Loperamide 4mg/5ml oral suspension,"385024007","26643006",,,"258685003","776566007",A07DA03
"8674111000001102",Soft silicone wound contact dressing with polyurethane foam film backing sterile 20cm x 50cm,,,,,,,
"8658511000001102",Valine 50mg/5ml oral solution,"385023001","26643006",,,"258684004","777910006",
"8663911000001108",Metformin 250mg/5ml oral solution,"385023001","26643006",,,"258684004","776713006",A10BA02
"36124111000001109",Methylphenidate 20mg modified-release tablets,"385061003","26643006","428673006","428673006","258684004","776752004",N06BA04
"8581511000001106",Hydrocortisone 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"8581311000001100",Hydrocortisone 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"8581611000001105",Hydrocortisone 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"8581111000001102",Hydrocortisone 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"8581411000001107",Hydrocortisone 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"8581211000001108",Hydrocortisone 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"8558511000001107",Hydroxocobalamin 15mg/5ml oral solution,"385023001","26643006",,,"258684004","776268009",B03BA03
"8558711000001102",Hydroxychloroquine 100mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"8558311000001101",Hydroxocobalamin 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776268009",B03BA03
"8558911000001100",Hydroxychloroquine 120mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"8559011000001109",Hydroxychloroquine 120mg/5ml oral suspension,"385024007","26643006",,,"258684004","776273003",P01BA02
"8558411000001108",Hydroxocobalamin 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776268009",B03BA03
"8558811000001105",Hydroxychloroquine 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","776273003",P01BA02
"8559111000001105",Hydroxychloroquine 150mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"8559211000001104",Hydroxychloroquine 150mg/5ml oral suspension,"385024007","26643006",,,"258684004","776273003",P01BA02
"8559511000001101",Hydroxychloroquine 50mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"8559311000001107",Hydroxychloroquine 35mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"8559611000001102",Hydroxychloroquine 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776273003",P01BA02
"8559911000001108",Hydroxychloroquine 200mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"8560111000001106",Hydroxyzine 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776278007",N05BB01
"8559411000001100",Hydroxychloroquine 35mg/5ml oral suspension,"385024007","26643006",,,"258684004","776273003",P01BA02
"8560211000001100",Hydroxyzine 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776278007",N05BB01
"8560011000001105",Hydroxychloroquine 200mg/5ml oral suspension,"385024007","26643006",,,"258684004","776273003",P01BA02
"8559711000001106",Hydroxychloroquine 75mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"8560311000001108",Hyoscine butylbromide 10mg/5ml oral solution,"385023001","26643006",,,"258684004","13868211000001103",A03BB01
"8559811000001103",Hydroxychloroquine 75mg/5ml oral suspension,"385024007","26643006",,,"258684004","776273003",P01BA02
"8560711000001107",Hyoscine hydrobromide 300micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"8560811000001104",Hyoscine hydrobromide 500micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"8560911000001109",Hyoscine hydrobromide 600micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"8560511000001102",Hyoscine hydrobromide 150micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"8561011000001101",Hyoscine hydrobromide 75micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"8560611000001103",Hyoscine hydrobromide 200micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868111000001109",N05CM05
"8580911000001106",Hydralazine 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"8528511000001106",Hydralazine 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"8528611000001105",Hydralazine 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"8581011000001103",Hydralazine 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"8528711000001101",Hydralazine 50mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"8528811000001109",Hydralazine 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"8562111000001105",Isoleucine 50mg/5ml oral solution,"385023001","26643006",,,"258684004","776409000",
"8561111000001100",Imipramine 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776314002",N06AA02
"8561211000001106",Imipramine 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776314002",N06AA02
"8561311000001103",Imipramine 12.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776314002",N06AA02
"8561411000001105",Imipramine 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776314002",N06AA02
"8561611000001108",Indometacin 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776329000",M01AB01
"8561811000001107",Indometacin 50mg/5ml oral solution,"385023001","26643006",,,"258684004","776329000",M01AB01
"8561911000001102",Indometacin 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776329000",M01AB01
"42105711000001102",Indometacin 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776329000",M01AB01
"8580811000001101",Irbesartan 150mg/5ml oral suspension,"385024007","26643006",,,"258684004","776392004",C09CA04
"8561511000001109",Imipramine 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776314002",N06AA02
"8580311000001105",Isoniazid 200mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"8562211000001104",Isoniazid 100mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"8562411000001100",Isoniazid 150mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"8580411000001103",Isoniazid 200mg/5ml oral suspension,"385024007","26643006",,,"258684004","776412002",J04AC01
"8562511000001101",Isoniazid 150mg/5ml oral suspension,"385024007","26643006",,,"258684004","776412002",J04AC01
"8562611000001102",Isoniazid 50mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"8580511000001104",Isoniazid 75mg/5ml oral solution,"385023001","26643006",,,"258684004","776412002",J04AC01
"8562711000001106",Isoniazid 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776412002",J04AC01
"8580611000001100",Isoniazid 75mg/5ml oral suspension,"385024007","26643006",,,"258684004","776412002",J04AC01
"8579711000001109",Isosorbide dinitrate 10mg/5ml oral solution,"385023001","26643006",,,"258684004","1204436008",C01DA08
"8579811000001101",Isosorbide dinitrate 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","1204436008",C01DA08
"8563011000001100",Isosorbide mononitrate 10mg/5ml oral solution,"385023001","26643006",,,"258684004","1204440004",C01DA14
"8579911000001106",Isosorbide mononitrate 20mg/5ml oral solution,"385023001","26643006",,,"258684004","1204440004",C01DA14
"8580011000001107",Isosorbide mononitrate 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","1204440004",C01DA14
"8563111000001104",Isosorbide mononitrate 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","1204440004",C01DA14
"8562811000001103",Isosorbide dinitrate 20mg/5ml oral solution,"385023001","26643006",,,"258684004","1204436008",C01DA08
"8580211000001102",Isosorbide mononitrate 30mg/5ml oral suspension,"385024007","26643006",,,"258684004","1204440004",C01DA14
"8562911000001108",Isosorbide dinitrate 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","1204436008",C01DA08
"8563211000001105",Ketamine 100mg/5ml oral solution,"385023001","26643006",,,"258684004","776446001",N01AX03
"8579211000001102",Ketamine 20mg/5ml oral solution,"385023001","26643006",,,"258684004","776446001",N01AX03
"8579311000001105",Ketamine 250mg/5ml oral solution,"385023001","26643006",,,"258684004","776446001",N01AX03
"8579511000001104",Ketamine 50mg/5ml oral solution,"385023001","26643006",,,"258684004","776446001",N01AX03
"8563311000001102",Ketamine 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776446001",N01AX03
"8579611000001100",Ketamine 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776446001",N01AX03
"8563411000001109",Ketamine 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776446001",N01AX03
"8581711000001101",Ketoconazole 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","776449008",J02AB02
"8582111000001107",Labetalol 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776454004",C07AG01
"8563511000001108",Ketamine 40mg/5ml oral solution,"385023001","26643006",,,"258684004","776446001",N01AX03
"8582211000001101",Labetalol 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776454004",C07AG01
"8581811000001109",Ketoconazole 60mg/5ml oral suspension,"385024007","26643006",,,"258684004","776449008",J02AB02
"8581911000001104",Labetalol 200mg/5ml oral solution,"385023001","26643006",,,"258684004","776454004",C07AG01
"8582011000001106",Labetalol 200mg/5ml oral suspension,"385024007","26643006",,,"258684004","776454004",C07AG01
"8583611000001109",Levodopa 125mg/5ml oral suspension,"385024007","26643006",,,"258684004","776515002",N04BA01
"8582611000001104",Lamotrigine 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776470002",N03AX09
"8583711000001100",Levodopa 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776515002",N04BA01
"8583811000001108",Levetiracetam 300mg/5ml oral solution,"385023001","26643006",,,"258684004","776508005",N03AX14
"8582711000001108",Levomepromazine maleate 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776520002",N05AA02
"8582811000001100",Levomepromazine 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776520002",N05AA02
"8583911000001103",Levetiracetam 300mg/5ml oral suspension,"385024007","26643006",,,"258684004","776508005",N03AX14
"8582911000001105",Levomepromazine maleate 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776520002",N05AA02
"8583011000001102",Levomepromazine 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776520002",N05AA02
"8583111000001101",Levomepromazine maleate 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776520002",N05AA02
"8584011000001100",Levothyroxine sodium 100micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8523011000001105",Ferrous sulfate 580mg/5ml oral suspension,"385024007","26643006",,,"258684004","775951009",B03AA07
"14615611000001102",Ferrous sulfate heptahydrate 60mg/5ml oral solution paediatric,"385023001","26643006",,,"258684004","775951009",B03AA07
"8514511000001105",Flecainide 25mg/5ml oral solution,"385023001","26643006",,,"258684004","775971000",C01BC04
